,CNTYVTD,CD,sldl309,sldl358,sldu172
2935,1214025,26,63,63,12
2936,1214026,26,63,63,12
2937,1214027,26,63,63,12
2938,1214028,26,63,63,12
2939,1214029,26,63,63,12
2940,1214030,24,63,63,12
2941,1214031,26,63,63,12
2942,1214032,26,63,63,12
2943,1214033,26,63,63,12
2944,1214034,26,63,63,12
2945,1214035,26,63,63,12
2946,1214036,26,63,63,12
2947,1214037,26,64,64,30
2948,1214038,26,64,64,30
2949,1214039,26,64,64,30
2950,1214040,26,64,64,30
2951,1214041,26,64,64,30
2952,1214042,26,64,64,30
2953,1214043,26,63,63,12
2954,1214044,26,64,64,12
2955,1214045,26,64,64,30
2956,1214046A,26,63,63,12
2957,1214046B,26,63,63,12
2958,1214046C,26,63,63,12
2959,1214046D,26,63,63,12
2960,1214047,26,63,63,12
2961,1214048,26,63,63,12
2962,1214049,26,63,63,12
2963,1230101,34,30,30,18
2964,1230102,34,30,30,18
2965,1230201,34,30,30,18
2966,1230202,34,30,30,18
2967,1230203,34,30,30,18
2968,1230301,34,30,30,18
2969,1230302,34,30,30,18
2970,1230303,34,30,30,18
2971,1230401,34,30,30,18
2972,1230402,34,30,30,18
2973,1250001,13,68,68,28
2974,1250002,13,68,68,28
2975,1250003A,13,68,68,28
2976,1250003B,13,68,68,28
2977,1250004A,13,68,68,28
2978,1250004B,13,68,68,28
2979,1250005,13,68,68,28
2980,1250006,13,68,68,28
2981,1270001,23,80,80,19
2982,1270002,23,80,80,19
2983,1270003,23,80,80,19
2984,1270004,23,80,80,19
2985,1270005,23,80,80,19
2986,1270006,23,80,80,19
2987,1270007,23,80,80,19
2988,1290101,13,88,88,31
2989,1290102,13,88,88,31
2990,1290201,13,88,88,31
2991,1290301,13,88,88,31
2992,1290303,13,88,88,31
2993,1290401,13,88,88,31
2994,1310001,15,31,31,21
2995,1310002,15,31,31,21
2996,1310003,15,31,31,21
2997,1310004,15,31,31,21
2998,1310005,15,31,31,21
2999,1310006,15,31,31,21
3000,1310007,15,31,31,21
3001,1310008,15,31,31,21
3002,1310009,15,31,31,21
3003,1330001,11,60,60,28
3004,1330002,11,60,60,28
3005,1330003,11,60,60,28
3006,1330004,11,60,60,28
3007,1330005,11,60,60,28
3008,1330006,11,60,60,28
3009,1330007,11,60,60,28
3010,1330008,11,60,60,28
3011,1330009,11,60,60,28
3012,1350101,11,81,81,31
3013,1350102,11,81,81,31
3014,1350103,11,81,81,31
3015,1350104,11,81,81,31
3016,1350106,11,81,81,31
3017,1350107,11,81,81,31
3018,1350108,11,81,81,31
3019,1350109,11,81,81,31
3020,1350110,11,81,81,31
3021,1350111,11,81,81,31
3022,1350201,11,81,81,31
3023,1350202,11,81,81,31
3024,1350203,11,81,81,31
3025,1350204,11,81,81,31
3026,1350205,11,81,81,31
3027,1350206,11,81,81,31
3028,1350207,11,81,81,31
3029,1350208,11,81,81,31
3030,1350209,11,81,81,31
3031,1350301,11,81,81,31
3032,1350302,11,81,81,31
3033,1350303,11,81,81,31
3034,1350304,11,81,81,31
3035,1350305,11,81,81,31
3036,1350306,11,81,81,31
3037,1350307,11,81,81,31
3038,1350308,11,81,81,31
3039,1350309,11,81,81,31
3040,1350311,11,81,81,31
3041,1350312,11,81,81,31
3042,1350401,11,81,81,31
3043,1350402,11,81,81,31
3044,1350403,11,81,81,31
3045,1350404,11,81,81,31
3046,1350405,11,81,81,31
3047,1350406,11,81,81,31
3048,1350407,11,81,81,31
3049,1350408,11,81,81,31
3050,1350409,11,81,81,31
3051,1350412,11,81,81,31
3052,1370001,23,53,53,19
3053,1370002,23,53,53,19
3054,1370003,23,53,53,19
3055,1370004,23,53,53,19
3056,1390101,6,10,10,22
3057,1390102,6,10,10,22
3058,1390103,6,10,10,22
3059,1390104,6,10,10,22
3060,1390105,6,10,10,22
3061,1390106,6,10,10,22
3062,1390107,6,10,10,22
3063,1390108,6,10,10,22
3064,1390109,6,10,10,22
3065,1390110,6,10,10,22
3066,1390111,6,10,10,22
3067,1390112,6,10,10,22
3068,1390113,6,10,10,22
3069,1390114,6,10,10,22
3070,1390115,6,10,10,22
3071,1390116,6,10,10,22
3072,1390117,6,10,10,22
3073,1390118,6,10,10,22
3074,1390119,6,10,10,22
3075,1390120,6,10,10,22
3076,1390121,6,10,10,22
3077,1390122,6,10,10,22
3078,1390123,6,10,10,22
3079,1390124,6,10,10,22
3080,1390125,6,10,10,22
3081,1390126,6,10,10,22
3082,1390127,6,10,10,22
3083,1390128,6,10,10,22
3084,1390129,6,10,10,22
3085,1390130,6,10,10,22
3086,1390131,6,10,10,22
3087,1390132,6,10,10,22
3088,1390133,6,10,10,22
3089,1390134,6,10,10,22
3090,1390135,6,10,10,22
3091,1390136,6,10,10,22
3092,1390137,6,10,10,22
3093,1390138,6,10,10,22
3094,1390139,6,10,10,22
3095,1390140,6,10,10,22
3096,1390141,6,10,10,22
3097,1390142,6,10,10,22
3098,1390143,6,10,10,22
3099,1390144,6,10,10,22
3100,1390145,6,10,10,22
3101,1390146,6,10,10,22
3102,1390147,6,10,10,22
3103,1390148,6,10,10,22
3104,1390149,6,10,10,22
3105,1410001,16,78,78,29
3106,1410002,16,78,78,29
3107,1410003,16,78,78,29
3108,1410004,16,78,78,29
3109,1410005,16,78,78,29
3110,1410006,16,78,78,29
3111,1410007,16,78,78,29
3112,1410008,16,78,78,29
3113,1410009,16,78,78,29
3114,1410010,16,78,78,29
3115,1410011,16,78,78,29
3116,1410012,16,78,78,29
3117,1410013,16,78,78,29
3118,1410014,16,78,78,29
3119,1410015,16,78,78,29
3120,1410016,16,78,78,29
3121,1410017,16,78,78,29
3122,1410018,16,78,78,29
3123,1410019,16,78,78,29
3124,1410020,16,78,78,29
3125,1410021,16,77,77,29
3126,1410022,16,77,77,29
3127,1410023,16,77,77,29
3128,1410024,16,77,77,29
3129,1410025,16,77,77,29
3130,1410026,16,77,77,29
3131,1410027,16,77,77,29
3132,1410028,16,78,78,29
3133,1410029,16,77,77,29
3134,1410030,16,77,77,29
3135,1410031,16,77,77,29
3136,1410032,16,77,77,29
3137,1410033,16,77,77,29
3138,1410034,16,77,77,29
3139,1410035,16,77,77,29
3140,1410036,16,77,77,29
3141,1410037,16,77,77,29
3142,1410038,16,77,77,29
3143,1410039,16,77,77,29
3144,1410040,16,77,77,29
3145,1410041,16,77,77,29
3146,1410042,16,77,77,29
3147,1410043,16,78,78,29
3148,1410044,16,78,78,29
3149,1410045,16,78,78,29
3150,1410046,16,78,78,29
3151,1410047,16,78,78,29
3152,1410048,16,78,78,29
3153,1410049,16,78,78,29
3154,1410050,16,78,78,29
3155,1410051,16,78,78,29
3156,1410052,16,78,78,29
3157,1410053,16,78,78,29
3158,1410054,16,78,78,29
3159,1410055,16,77,77,29
3160,1410056,16,77,77,29
3161,1410057,16,77,77,29
3162,1410058,16,78,78,29
3163,1410059,16,77,77,29
3164,1410060,16,78,78,29
3165,1410061,16,77,77,29
3166,1410062,16,77,77,29
3167,1410063,16,77,77,29
3168,1410064,16,77,77,29
3169,1410065,16,77,77,29
3170,1410066,16,77,77,29
3171,1410067,16,77,77,29
3172,1410068,16,77,77,29
3173,1410069,16,77,77,29
3174,1410070,16,77,77,29
3175,1410071,16,77,77,29
3176,1410072,16,77,77,29
3177,1410073,16,77,77,29
3178,1410074,16,77,77,29
3179,1410075,16,76,76,29
3180,1410076,16,76,76,29
3181,1410077,16,76,76,29
3182,1410078,16,76,76,29
3183,1410079,16,76,76,29
3184,1410080,16,76,76,29
3185,1410081,16,76,76,29
3186,1410082,16,76,76,29
3187,1410083,16,76,76,29
3188,1410084,16,76,76,29
3189,1410085,16,76,76,29
3190,1410086,16,79,79,29
3191,1410087,16,79,79,29
3192,1410088,16,76,76,29
3193,1410089,16,76,76,29
3194,1410090,16,76,76,29
3195,1410091,16,76,76,29
3196,1410092,16,76,76,29
3197,1410093,16,79,79,29
3198,1410094,16,79,79,29
3199,1410095,16,79,79,29
3200,1410096,16,79,79,29
3201,1410097,16,76,76,29
3202,1410098,16,76,76,29
3203,1410099,16,79,79,29
3204,1410100,16,79,79,29
3205,1410101,16,79,79,29
3206,1410102,16,79,79,29
3207,1410103,16,79,79,29
3208,1410104,16,79,79,29
3209,1410105,16,79,79,29
3210,1410106,16,79,79,29
3211,1410107,16,79,79,29
3212,1410108,16,79,79,29
3213,1410109,16,79,79,29
3214,1410110,16,79,79,29
3215,1410111,16,79,79,29
3216,1410112,16,79,79,29
3217,1410113,16,79,79,29
3218,1410114,16,79,79,29
3219,1410115,16,79,79,29
3220,1410116,16,79,79,29
3221,1410117,16,79,79,29
3222,1410118,16,79,79,29
3223,1410119,16,79,79,29
3224,1410120,16,79,79,29
3225,1410121,16,79,79,29
3226,1410122,16,79,79,29
3227,1410123,16,79,79,29
3228,1410124,16,75,75,29
3229,1410125,16,75,75,29
3230,1410126,16,75,75,29
3231,1410127,16,79,79,29
3232,1410128,16,75,75,29
3233,1410129,16,75,75,29
3234,1410130,16,75,75,29
3235,1410131,16,75,75,29
3236,1410132,16,76,76,29
3237,1410133,16,76,76,29
3238,1410134,16,76,76,29
3239,1410135,16,76,76,29
3240,1410136,16,76,76,29
3241,1410137,16,76,76,29
3242,1410138,16,76,76,29
3243,1410139,16,76,76,29
3244,1410140,16,76,76,29
3245,1410141,16,76,76,29
3246,1410142,16,76,76,29
3247,1410143,16,76,76,29
3248,1410144,16,76,76,29
3249,1410145,16,76,76,29
3250,1410146,16,76,76,29
3251,1410147,16,76,76,29
3252,1410148,16,76,76,29
3253,1410149,16,76,76,29
3254,1410150,16,76,76,29
3255,1410151,16,76,76,29
3256,1410152,16,76,76,29
3257,1410153,16,76,76,29
3258,1410154,23,76,76,29
3259,1410155,23,76,76,29
3260,1410156,23,76,76,29
3261,1410157,23,75,75,29
3262,1410158,16,75,75,29
3263,1410159,16,75,75,29
3264,1410160,23,75,75,29
3265,1410161,23,75,75,29
3266,1410162,23,75,75,29
3267,1410163,23,75,75,29
3268,1410164,23,75,75,29
3269,1410165,23,75,75,29
3270,1410166,16,75,75,29
3271,1410167,16,75,75,29
3272,1410168,16,75,75,29
3273,1410169,23,75,75,29
3274,1410170,23,75,75,29
3275,1410171,23,75,75,29
3276,1410172,23,75,75,29
3277,1410173,23,75,75,29
3278,1410174,16,79,79,29
3279,1410175,16,79,79,29
3280,1410176,16,77,77,29
3281,1410177,16,78,78,29
3282,1410178,16,77,77,29
3283,1410179,23,76,76,29
3284,1410180,23,75,75,29
3285,1410181,16,75,75,29
3286,1410182,16,79,79,29
3287,1410183,23,75,75,29
3288,1410184,16,78,78,29
3289,1410185,16,78,78,29
3290,1410186,16,77,77,29
3291,1410187,16,78,78,29
3292,1410188,16,77,77,29
3293,1410189,16,79,79,29
3294,1410190,16,79,79,29
3295,1410191,16,79,79,29
3296,1430010,25,59,59,30
3297,1430011,11,59,59,30
3298,1430012,25,59,59,30
3299,1430018,25,59,59,30
3300,1430019,25,59,59,30
3301,1430020,11,59,59,30
3302,1430021,11,59,59,30
3303,1430023,11,59,59,30
3304,1430024,25,59,59,30
3305,1430025,11,59,59,30
3306,1430030,11,59,59,30
3307,1430031,25,59,59,30
3308,1430032,11,59,59,30
3309,1430033,11,59,59,30
3310,1430034,11,59,59,30
3311,1430035,25,59,59,30
3312,1430041,11,59,59,30
3313,1430044,11,59,59,30
3314,1430045,25,59,59,30
3315,1430046,11,59,59,30
3316,1430047,25,59,59,30
3317,1450101,17,12,12,22
3318,1450104,17,12,12,22
3319,1450105,17,12,12,22
3320,1450201,17,12,12,22
3321,1450203,17,12,12,22
3322,1450204,17,12,12,22
3323,1450301,17,12,12,22
3324,1450302,17,12,12,22
3325,1450303,17,12,12,22
3326,1450304,17,12,12,22
3327,1450403,17,12,12,22
3328,1450404,17,12,12,22
3329,1450405,17,12,12,22
3330,1470001,4,62,62,2
3331,1470002,4,62,62,2
3332,1470003,4,62,62,2
3333,1470004,4,62,62,2
3334,1470005,4,62,62,2
3335,1470006,4,62,62,2
3336,1470007,4,62,62,2
3337,1470009,4,62,62,2
3338,1470010,4,62,62,2
3339,1470011,4,62,62,2
3340,1470012,4,62,62,2
3341,1470013,4,62,62,2
3342,1470015,4,62,62,2
3343,1470016,4,62,62,2
3344,1470018,4,62,62,2
3345,1470019,4,62,62,2
3346,1490002,10,13,13,18
3347,1490003,10,13,13,18
3348,1490004,10,13,13,18
3349,1490005,10,13,13,18
3350,1490006,10,13,13,18
3351,1490007,10,13,13,18
3352,1490008,10,13,13,18
3353,1490009,10,13,13,18
3354,1490010,10,13,13,18
3355,1490011,10,13,13,18
3356,1490012,10,13,13,18
3357,1490013,10,13,13,18
3358,1490014,10,13,13,18
3359,1490015,10,13,13,18
3360,1490016,10,13,13,18
3361,1490017,10,13,13,18
3362,149001E,10,13,13,18
3363,149001N,10,13,13,18
3364,149001W,10,13,13,18
3365,1490020,10,13,13,18
3366,1490021,10,13,13,18
3367,1490022,10,13,13,18
3368,1490023,10,13,13,18
3369,1490024,10,13,13,18
3370,1490025,10,13,13,18
3371,1490026,10,13,13,18
3372,1510001,19,68,68,28
3373,1510004,19,68,68,28
3374,1510010,19,68,68,28
3375,1510012,19,68,68,28
3376,1530001,19,68,68,28
3377,1530009,13,68,68,28
3378,1530018,13,68,68,28
3379,1530023,19,68,68,28
3380,1530024,13,68,68,28
3381,153024BA,19,68,68,28
3382,153024BB,19,68,68,28
3383,1550101,13,69,69,28
3384,1550201,13,69,69,28
3385,1550301,13,69,69,28
3386,1550401,13,69,69,28
3387,1571001,22,26,26,18
3388,1571002,22,85,85,18
3389,1571003,22,85,85,13
3390,1571152,22,85,85,17
3391,1571008,22,28,28,18
3392,1571010,22,85,85,18
3393,1571012,22,85,85,18
3394,1571013,22,85,85,18
3395,1571015,22,85,85,18
3396,1571018,22,85,85,17
3397,1571021,22,85,85,17
3398,1571024,22,85,85,18
3399,1571025,22,85,85,17
3400,1571037,22,85,85,18
3401,1571040,22,85,85,18
3402,1571048,22,85,85,18
3403,1571054,22,28,28,18
3404,1571058,22,85,85,17
3405,1571067,22,85,85,18
3406,1571068,22,85,85,17
3407,1571072,22,85,85,18
3408,1571073,22,26,26,18
3409,1571074,22,85,85,18
3410,1571076,22,85,85,18
3411,1571085,22,85,85,18
3412,1571087,22,26,26,17
3413,1571094,22,27,27,13
3414,1571097,22,27,27,17
3415,1571103,22,85,85,18
3416,1571109,22,27,27,17
3417,1571114,9,27,27,13
3418,1571118,22,27,27,17
3419,1571120,22,26,26,17
3420,1571128,22,26,26,17
3421,1571134,22,27,27,13
3422,1571141,22,85,85,18
3423,1571007,22,85,85,17
3424,1571153,9,27,27,13
3425,1571154,22,85,85,17
3426,1572016,22,27,27,17
3427,1572017,9,27,27,13
3428,1572022,22,27,27,17
3429,1572023,9,27,27,13
3430,1572031,9,27,27,13
3431,1572033,9,27,27,13
3432,1572034,9,27,27,13
3433,1572036,9,27,27,13
3434,1572043,22,26,26,17
3435,1572050,9,27,27,13
3436,1572051,9,27,27,13
3437,1572052,9,27,27,13
3438,1572055,9,27,27,13
3439,1572056,9,27,27,13
3440,1572059,9,27,27,13
3441,1572060,22,27,27,13
3442,1572061,22,27,27,17
3443,1572066,9,28,28,18
3444,1572070,9,27,27,13
3445,1572075,9,27,27,13
3446,1572077,9,27,27,13
3447,1572078,22,27,27,13
3448,1572081,9,27,27,13
3449,1572088,9,27,27,13
3450,1572089,9,27,27,13
3451,1572090,9,27,27,13
3452,1572091,9,27,27,13
3453,1572092,9,27,27,17
3454,1572093,9,27,27,13
3455,1572096,22,27,27,13
3456,1572099,9,26,26,17
3457,1572100,9,28,28,17
3458,1572101,9,28,28,18
3459,1572106,9,28,28,18
3460,1572108,9,27,27,13
3461,1572112,22,27,27,13
3462,1572115,9,27,27,13
3463,1572116,9,27,27,13
3464,1572123,9,27,27,13
3465,1572136,9,27,27,13
3466,1572137,22,27,27,13
3467,1572138,9,27,27,13
3468,1572139,9,27,27,13
3469,1572151,22,27,27,17
3470,1572157,22,27,27,17
3471,1573004,22,28,28,18
3472,1573005,22,28,28,18
3473,1573006,22,28,28,18
3474,1573009,22,26,26,17
3475,1573014,22,28,28,18
3476,1573019,22,28,28,18
3477,1573032,9,26,26,17
3478,1573038,22,28,28,18
3479,1573041,22,26,26,18
3480,1573053,22,27,27,17
3481,1573057,22,28,28,18
3482,1573063,22,26,26,18
3483,1573069,22,27,27,17
3484,1573083,22,28,28,18
3485,1573095,22,28,28,18
3486,1573098,22,26,26,17
3487,1573104,22,26,26,18
3488,1573113,9,26,26,18
3489,1573122,22,28,28,18
3490,1573130,22,28,28,18
3491,1573132,22,28,28,18
3492,1573133,22,28,28,18
3493,1573142,22,28,28,18
3494,1573143A,22,28,28,18
3495,1573143B,22,28,28,18
3496,1573143C,22,28,28,18
3497,1573143D,22,28,28,18
3498,1573143E,22,28,28,18
3499,1573143F,22,28,28,18
3500,1573143G,22,28,28,18
3501,1573143H,22,28,28,18
3502,1573143I,22,28,28,18
3503,1573144,22,28,28,18
3504,1573145,22,28,28,18
3505,1573146,22,28,28,18
3506,1573148,22,28,28,18
3507,1573149,22,28,28,18
3508,1573150,22,28,28,18
3509,1573156,22,28,28,18
3510,1573159,22,28,28,18
3511,1573160,22,28,28,18
3512,1574011,22,26,26,17
3513,1574020,22,26,26,17
3514,1574026,22,26,26,18
3515,1574027,22,27,27,17
3516,1574028,9,27,27,17
3517,1574029,22,26,26,17
3518,1574030,9,27,27,17
3519,1574035,22,26,26,17
3520,1574039,22,85,85,18
3521,1574042,22,26,26,17
3522,1574044,22,85,85,17
3523,1574045,22,26,26,18
3524,1574046,22,26,26,17
3525,1574047,22,26,26,17
3526,1574049,22,27,27,17
3527,1574062,9,27,27,17
3528,1574064,22,26,26,17
3529,1574065,22,85,85,17
3530,1574071,9,28,28,18
3531,1574079,22,26,26,17
3532,1574080,22,26,26,17
3533,1574082,22,28,28,18
3534,1574084,22,26,26,17
3535,1574086,22,26,26,17
3536,1574102,22,85,85,17
3537,1574105,22,26,26,17
3538,1574107,22,26,26,17
3539,1574110,22,26,26,17
3540,1574111,22,26,26,17
3541,1574117,22,28,28,18
3542,1574119,22,26,26,17
3543,1574121,22,26,26,17
3544,1574124,22,26,26,18
3545,1574125,22,26,26,18
3546,1574126,22,28,28,18
3547,1574127,22,27,27,17
3548,1574129,22,26,26,17
3549,1574131,22,26,26,17
3550,1574135,22,26,26,18
3551,1574140,22,26,26,17
3552,1574147,22,28,28,18
3553,1574155,22,28,28,18
3554,1574158,22,26,26,18
3555,1590101,4,1,1,1
3556,1590102,4,1,1,1
3557,1590201,4,1,1,1
3558,1590202,4,1,1,1
3559,1590301,4,1,1,1
3560,1590302,4,1,1,1
3561,1590401,4,1,1,1
3562,1590402,4,1,1,1
3563,1610001,17,8,8,5
3564,1610002,17,8,8,5
3565,1610003,17,8,8,5
3566,1610004,17,8,8,5
3567,1610005,17,8,8,5
3568,1610006,17,8,8,5
3569,1610007,17,8,8,5
3570,1610008,17,8,8,5
3571,1610009,17,8,8,5
3572,1610010,17,8,8,5
3573,1610011,17,8,8,5
3574,1610012,17,8,8,5
3575,1610013,17,8,8,5
3576,1610014,17,8,8,5
3577,1610015,17,8,8,5
3578,1630001,23,80,80,19
3579,1630002,23,80,80,19
3580,1630003,23,80,80,19
3581,1630004A,23,80,80,19
3582,1630004B,23,80,80,19
3583,1630005,23,80,80,19
3584,1630006,23,80,80,19
3585,1630008,23,80,80,19
3586,1630009,23,80,80,19
3587,1630010,23,80,80,19
3588,1650002,19,83,83,31
3589,1650003,19,83,83,31
3590,1650004,19,83,83,31
3591,1650005,19,83,83,31
3592,1650006,19,83,83,31
3593,1650007,19,83,83,31
3594,1650008,19,83,83,31
3595,1650009,19,83,83,31
3596,1670103,14,23,23,4
3597,1670104,14,23,23,4
3598,1670105,14,23,23,11
3599,1670142,14,23,23,11
3600,1670144,14,24,24,11
3601,1670146,14,23,23,11
3602,1670148,14,23,23,11
3603,1670150,14,23,23,11
3604,1670151,14,23,23,11
3605,1670152,14,24,24,11
3606,1670159,14,23,23,11
3607,1670165,14,23,23,11
3608,1670166,14,24,24,11
3609,1670167,14,24,24,11
3610,1670168,14,23,23,11
3611,1670169,14,23,23,11
3612,1670170,14,24,24,11
3613,1670172,14,23,23,11
3614,1670192,14,24,24,11
3615,1670193,14,24,24,11
3616,1670197,14,23,23,11
3617,1670218,14,23,23,11
3618,1670219,14,23,23,11
3619,1670220,14,24,24,11
3620,1670221,14,23,23,11
3621,1670223,14,23,23,11
3622,1670224,14,23,23,11
3623,1670225,14,24,24,11
3624,1670226,14,24,24,11
3625,1670227,14,24,24,11
3626,1670228,14,24,24,11
3627,1670232,14,23,23,11
3628,1670258,14,24,24,11
3629,1670263,14,24,24,11
3630,1670274,14,23,23,11
3631,1670275,14,23,23,11
3632,1670276,14,23,23,11
3633,1670277,14,24,24,11
3634,1670278,14,24,24,11
3635,1670279,14,24,24,11
3636,1670280,14,24,24,11
3637,1670281,14,24,24,11
3638,1670283,14,24,24,11
3639,1670301,14,23,23,11
3640,1670306,14,23,23,11
3641,1670309,14,23,23,11
3642,1670311,14,23,23,11
3643,1670312,14,23,23,11
3644,1670314,14,23,23,11
3645,1670315,14,23,23,11
3646,1670316A,14,23,23,11
3647,1670316B,14,23,23,11
3648,1670330,14,23,23,11
3649,1670331,14,23,23,11
3650,1670334,14,24,24,11
3651,1670336,14,23,23,11
3652,1670338,14,23,23,11
3653,1670340,14,24,24,11
3654,1670341,14,24,24,11
3655,1670343,14,23,23,11
3656,1670345,14,23,23,11
3657,1670347,14,23,23,11
3658,1670389,14,24,24,11
3659,1670391,14,24,24,11
3660,1670394,14,23,23,11
3661,1670398,14,24,24,11
3662,1670399,14,24,24,11
3663,1670401,14,24,24,11
3664,1670439,14,24,24,11
3665,1670453,14,24,24,11
3666,1670454,14,24,24,11
3667,1670455,14,24,24,11
3668,1670456,14,24,24,11
3669,1670457,14,24,24,11
3670,1670460,14,24,24,11
3671,1670461,14,24,24,11
3672,1670462,14,24,24,11
3673,1670464,14,24,24,11
3674,1670471,14,24,24,11
3675,1670482,14,24,24,11
3676,1670487,14,24,24,11
3677,1670488,14,24,24,11
3678,1670490,14,24,24,11
3679,1671051,14,23,23,11
3680,1671651,14,24,24,11
3681,1672321,14,23,23,11
3682,1672322,14,23,23,11
3683,1672323,14,23,23,11
3684,1672801,14,24,24,11
3685,1673061,14,23,23,11
3686,1673301,14,24,24,11
3687,1673311,14,23,23,11
3688,1674391,14,24,24,11
3689,1690001,19,68,68,28
3690,1690002,19,68,68,28
3691,1690003,19,68,68,28
3692,1690004,19,68,68,28
3693,1690005,19,68,68,28
3694,1690006,19,68,68,28
3695,1710001,21,73,73,24
3696,1710002,21,73,73,24
3697,1710003,21,73,73,24
3698,1710004,21,73,73,24
3699,1710005,21,73,73,24
3700,1710006,21,73,73,24
3701,1710007,21,73,73,24
3702,1710008,21,73,73,24
3703,1710009,21,73,73,24
3704,1710010,21,73,73,24
3705,1710012,21,73,73,24
3706,1710013,21,73,73,24
3707,1710015,21,73,73,24
3708,1730001,11,72,72,31
3709,1730002,11,72,72,31
3710,1730003,11,72,72,31
3711,1730004,11,72,72,31
3712,1750011,34,30,30,18
3713,1750012,34,30,30,18
3714,1750021,34,30,30,18
3715,1750022,34,30,30,18
3716,1750031,34,30,30,18
3717,1750032,34,30,30,18
3718,1750041,34,30,30,18
3719,1750042,34,30,30,18
3720,1750043,34,30,30,18
3721,1770001,27,17,17,18
3722,1770002,27,17,17,18
3723,1770003,27,17,17,18
3724,1770005,34,17,17,18
3725,1770007,27,17,17,18
3726,1770008,27,17,17,18
3727,1770009,27,17,17,18
3728,1770010,34,17,17,18
3729,1770011,27,17,17,18
3730,1770012,27,17,17,18
3731,1770013,34,17,17,18
3732,1770014,34,17,17,18
3733,1770015,34,17,17,18
3734,17704/6,34,17,17,18
3735,1790001,13,88,88,31
3736,1790002,13,88,88,31
3737,1790003,13,88,88,31
3738,1790004,13,88,88,31
3739,1790005,13,88,88,31
3740,1790006,13,88,88,31
3741,1790007,13,88,88,31
3742,1810101,4,62,62,30
3743,1810102,4,62,62,30
3744,1810103,4,62,62,30
3745,1810104,4,62,62,30
3746,1810105,4,62,62,30
3747,1810106,4,62,62,30
3748,1810107,4,62,62,30
3749,1810108A,4,62,62,30
3750,1810108B,4,62,62,30
3751,1810201,4,62,62,30
3752,1810202,4,62,62,30
3753,1810203,4,62,62,30
3754,1810204,4,62,62,30
3755,1810205A,4,62,62,30
3756,1810205B,4,62,62,30
3757,1810206,4,62,62,30
3758,1810207,4,62,62,30
3759,1810208,4,62,62,30
3760,1810209,4,62,62,30
