district,two_or_more,white,other,black,pacific_islander,asian,total,american_indian,two_or_more_pct,white_pct,other_pct,black_pct,pacific_islander_pct,asian_pct,american_indian_pct
037,253.0,24671.0,379.0,9941.0,11.0,68.0,35437.0,114.0,0.714,69.619,1.07,28.053,0.031,0.192,0.322
038,280.0,27840.0,165.0,5930.0,10.0,284.0,34619.0,110.0,0.809,80.418,0.477,17.129,0.029,0.82,0.318
039,353.0,32835.0,394.0,1799.0,11.0,58.0,35635.0,185.0,0.991,92.143,1.106,5.048,0.031,0.163,0.519
040,407.0,29476.0,538.0,4690.0,39.0,298.0,35632.0,184.0,1.142,82.723,1.51,13.162,0.109,0.836,0.516
041,303.0,28693.0,587.0,3915.0,16.0,173.0,33802.0,115.0,0.896,84.886,1.737,11.582,0.047,0.512,0.34
042,,,,,,,,,,,,,,,
043,285.0,29786.0,762.0,2214.0,11.0,1124.0,34247.0,65.0,0.832,86.974,2.225,6.465,0.032,3.282,0.19
044,216.0,29740.0,268.0,3349.0,12.0,355.0,34015.0,75.0,0.635,87.432,0.788,9.846,0.035,1.044,0.22
045,347.0,28329.0,427.0,4858.0,15.0,597.0,34685.0,112.0,1.0,81.675,1.231,14.006,0.043,1.721,0.323
046,255.0,30189.0,442.0,2430.0,4.0,835.0,34210.0,55.0,0.745,88.246,1.292,7.103,0.012,2.441,0.161
047,400.0,24788.0,1771.0,6203.0,10.0,1684.0,34968.0,112.0,1.144,70.888,5.065,17.739,0.029,4.816,0.32
048,309.0,31082.0,433.0,2018.0,6.0,919.0,34828.0,61.0,0.887,89.244,1.243,5.794,0.017,2.639,0.175
049,360.0,28394.0,946.0,4302.0,17.0,150.0,34295.0,126.0,1.05,82.793,2.758,12.544,0.05,0.437,0.367
050,293.0,31060.0,208.0,3000.0,17.0,250.0,34949.0,121.0,0.838,88.872,0.595,8.584,0.049,0.715,0.346
051,264.0,31814.0,462.0,1846.0,14.0,201.0,34717.0,116.0,0.76,91.638,1.331,5.317,0.04,0.579,0.334
052,371.0,13046.0,1248.0,20753.0,26.0,637.0,36173.0,92.0,1.026,36.066,3.45,57.372,0.072,1.761,0.254
053,789.0,12690.0,2070.0,18611.0,63.0,615.0,35041.0,203.0,2.252,36.215,5.907,53.112,0.18,1.755,0.579
054,309.0,15404.0,724.0,18574.0,10.0,250.0,35355.0,84.0,0.874,43.57,2.048,52.536,0.028,0.707,0.238
055,317.0,8651.0,723.0,25092.0,5.0,614.0,35503.0,101.0,0.893,24.367,2.036,70.676,0.014,1.729,0.284
056,247.0,11987.0,843.0,20198.0,0.0,431.0,33823.0,117.0,0.73,35.44,2.492,59.717,0.0,1.274,0.346
057,214.0,10982.0,363.0,22725.0,6.0,59.0,34418.0,69.0,0.622,31.908,1.055,66.026,0.017,0.171,0.2
058,215.0,9495.0,464.0,22171.0,16.0,155.0,32590.0,74.0,0.66,29.135,1.424,68.03,0.049,0.476,0.227
059,283.0,6911.0,1030.0,24548.0,39.0,100.0,33003.0,92.0,0.857,20.941,3.121,74.381,0.118,0.303,0.279
060,314.0,11026.0,388.0,23202.0,13.0,298.0,35339.0,98.0,0.889,31.201,1.098,65.656,0.037,0.843,0.277
061,291.0,27251.0,442.0,6016.0,13.0,223.0,34340.0,104.0,0.847,79.356,1.287,17.519,0.038,0.649,0.303
062,248.0,28498.0,368.0,4925.0,5.0,266.0,34421.0,111.0,0.72,82.792,1.069,14.308,0.015,0.773,0.322
063,317.0,32344.0,420.0,4879.0,9.0,1144.0,39190.0,77.0,0.809,82.531,1.072,12.45,0.023,2.919,0.196
064,,,,,,,,,,,,,,,
065,195.0,25133.0,93.0,7948.0,15.0,54.0,34411.0,973.0,0.567,73.038,0.27,23.097,0.044,0.157,2.828
066,,,,,,,,,,,,,,,
067,154.0,10937.0,47.0,21908.0,11.0,122.0,33251.0,72.0,0.463,32.892,0.141,65.887,0.033,0.367,0.217
068,,,,,,,,,,,,,,,
069,,,,,,,,,,,,,,,
070,341.0,13773.0,729.0,20270.0,7.0,253.0,35473.0,100.0,0.961,38.827,2.055,57.142,0.02,0.713,0.282
071,159.0,11728.0,203.0,22373.0,46.0,60.0,34639.0,70.0,0.459,33.858,0.586,64.589,0.133,0.173,0.202
072,167.0,12729.0,138.0,21501.0,6.0,96.0,34681.0,44.0,0.482,36.703,0.398,61.996,0.017,0.277,0.127
073,319.0,27950.0,1186.0,3234.0,13.0,399.0,33217.0,116.0,0.96,84.144,3.57,9.736,0.039,1.201,0.349
074,340.0,26437.0,383.0,8036.0,13.0,819.0,36119.0,91.0,0.941,73.194,1.06,22.249,0.036,2.268,0.252
075,278.0,23243.0,246.0,9384.0,12.0,1329.0,34596.0,104.0,0.804,67.184,0.711,27.125,0.035,3.841,0.301
076,352.0,7664.0,901.0,24067.0,67.0,622.0,33757.0,84.0,1.043,22.703,2.669,71.295,0.198,1.843,0.249
077,279.0,11434.0,399.0,22587.0,16.0,340.0,35117.0,62.0,0.794,32.56,1.136,64.319,0.046,0.968,0.177
078,298.0,9197.0,909.0,22754.0,28.0,406.0,33683.0,91.0,0.885,27.305,2.699,67.553,0.083,1.205,0.27
079,509.0,31068.0,373.0,4222.0,10.0,2017.0,38300.0,101.0,1.329,81.117,0.974,11.023,0.026,5.266,0.264
080,467.0,27651.0,281.0,5357.0,40.0,270.0,34202.0,136.0,1.365,80.846,0.822,15.663,0.117,0.789,0.398
081,245.0,28158.0,630.0,6569.0,35.0,142.0,35891.0,112.0,0.683,78.454,1.755,18.303,0.098,0.396,0.312
082,362.0,13124.0,291.0,21890.0,7.0,372.0,36115.0,69.0,1.002,36.339,0.806,60.612,0.019,1.03,0.191
083,343.0,13440.0,635.0,18669.0,68.0,267.0,33538.0,116.0,1.023,40.074,1.893,55.665,0.203,0.796,0.346
084,309.0,15718.0,1038.0,18182.0,86.0,128.0,35583.0,122.0,0.868,44.173,2.917,51.097,0.242,0.36,0.343
085,308.0,16809.0,405.0,15954.0,20.0,157.0,33779.0,126.0,0.912,49.762,1.199,47.231,0.059,0.465,0.373
086,373.0,29890.0,386.0,4353.0,11.0,141.0,35326.0,172.0,1.056,84.612,1.093,12.322,0.031,0.399,0.487
087,400.0,30870.0,367.0,2998.0,11.0,260.0,35155.0,249.0,1.138,87.811,1.044,8.528,0.031,0.74,0.708
088,,,,,,,,,,,,,,,
089,484.0,22662.0,380.0,10815.0,29.0,699.0,35283.0,214.0,1.372,64.229,1.077,30.652,0.082,1.981,0.607
090,261.0,22888.0,131.0,11648.0,9.0,266.0,35334.0,131.0,0.739,64.776,0.371,32.965,0.025,0.753,0.371
091,561.0,26330.0,1040.0,5135.0,74.0,519.0,34066.0,407.0,1.647,77.291,3.053,15.074,0.217,1.524,1.195
092,311.0,30027.0,128.0,4066.0,1.0,131.0,34899.0,235.0,0.891,86.04,0.367,11.651,0.003,0.375,0.673
093,605.0,27878.0,475.0,5516.0,28.0,510.0,35252.0,240.0,1.716,79.082,1.347,15.647,0.079,1.447,0.681
094,,,,,,,,,,,,,,,
095,,,,,,,,,,,,,,,
096,,,,,,,,,,,,,,,
097,306.0,13783.0,191.0,19183.0,9.0,172.0,33768.0,124.0,0.906,40.817,0.566,56.808,0.027,0.509,0.367
098,290.0,13286.0,191.0,19541.0,6.0,97.0,33630.0,219.0,0.862,39.506,0.568,58.106,0.018,0.288,0.651
099,332.0,11833.0,186.0,20928.0,9.0,250.0,33652.0,114.0,0.987,35.163,0.553,62.189,0.027,0.743,0.339
100,380.0,26830.0,329.0,4531.0,15.0,1043.0,33250.0,122.0,1.143,80.692,0.989,13.627,0.045,3.137,0.367
101,417.0,28066.0,364.0,5621.0,16.0,1114.0,35758.0,160.0,1.166,78.489,1.018,15.72,0.045,3.115,0.447
102,390.0,28527.0,292.0,2493.0,9.0,105.0,33171.0,1355.0,1.176,86.0,0.88,7.516,0.027,0.317,4.085
103,380.0,11283.0,374.0,19571.0,40.0,708.0,32479.0,123.0,1.17,34.739,1.152,60.257,0.123,2.18,0.379
104,348.0,28138.0,333.0,4799.0,28.0,612.0,34437.0,179.0,1.011,81.709,0.967,13.936,0.081,1.777,0.52
105,383.0,28214.0,306.0,2877.0,16.0,1505.0,33515.0,214.0,1.143,84.183,0.913,8.584,0.048,4.491,0.639
