district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
020,45808,41032,1758,281,1562,49,266,860,89.574,3.838,0.613,3.41,0.107,0.581,1.877
021,45614,39508,3880,396,571,30,305,924,86.614,8.506,0.868,1.252,0.066,0.669,2.026
022,45872,40904,2634,748,218,23,324,1021,89.17,5.742,1.631,0.475,0.05,0.706,2.226
023,45972,41440,1749,587,174,50,738,1234,90.142,3.804,1.277,0.378,0.109,1.605,2.684
024,45972,40479,688,541,162,48,3076,978,88.051,1.497,1.177,0.352,0.104,6.691,2.127
025,45709,34352,7310,320,1984,31,575,1137,75.154,15.992,0.7,4.341,0.068,1.258,2.487
026,45721,36359,708,449,211,98,6968,928,79.524,1.549,0.982,0.461,0.214,15.24,2.03
027,45827,42892,693,420,244,8,857,713,93.595,1.512,0.916,0.532,0.017,1.87,1.556
028,45887,29692,13468,198,225,151,1356,797,64.707,29.35,0.431,0.49,0.329,2.955,1.737
029,45910,41025,1609,288,129,62,2101,696,89.36,3.505,0.627,0.281,0.135,4.576,1.516
030,45216,41485,1978,176,422,9,561,585,91.748,4.375,0.389,0.933,0.02,1.241,1.294
031,45842,37188,7265,160,217,35,378,599,81.122,15.848,0.349,0.473,0.076,0.825,1.307
032,45504,16523,27326,155,170,11,599,720,36.311,60.052,0.341,0.374,0.024,1.316,1.582
033,45905,34838,9741,163,136,1,430,596,75.892,21.22,0.355,0.296,0.002,0.937,1.298
034,45386,41263,784,271,114,41,2339,574,90.916,1.727,0.597,0.251,0.09,5.154,1.265
035,45957,36845,7388,165,240,8,651,660,80.173,16.076,0.359,0.522,0.017,1.417,1.436
036,45957,38577,5604,167,365,40,482,722,83.942,12.194,0.363,0.794,0.087,1.049,1.571
037,45966,31144,13472,134,96,12,611,497,67.754,29.309,0.292,0.209,0.026,1.329,1.081
038,45968,36359,8243,170,351,15,256,574,79.096,17.932,0.37,0.764,0.033,0.557,1.249
039,45968,41852,2403,235,83,21,660,714,91.046,5.228,0.511,0.181,0.046,1.436,1.553
040,45932,37578,6084,236,393,57,829,755,81.812,13.246,0.514,0.856,0.124,1.805,1.644
041,45092,37763,5397,143,222,23,930,614,83.747,11.969,0.317,0.492,0.051,2.062,1.362
042,45966,38653,5043,162,161,27,1310,610,84.09,10.971,0.352,0.35,0.059,2.85,1.327
043,45209,38823,3004,91,1600,16,1191,484,85.874,6.645,0.201,3.539,0.035,2.634,1.071
044,45088,38350,5174,104,507,20,473,460,85.056,11.475,0.231,1.124,0.044,1.049,1.02
045,45087,35944,6845,142,804,23,666,663,79.721,15.182,0.315,1.783,0.051,1.477,1.47
046,45316,39552,3414,71,1115,4,646,514,87.28,7.534,0.157,2.46,0.009,1.426,1.134
047,45578,30714,9175,161,2323,11,2471,723,67.388,20.13,0.353,5.097,0.024,5.421,1.586
048,45592,40605,2575,86,1204,7,581,534,89.062,5.648,0.189,2.641,0.015,1.274,1.171
049,45877,37313,5928,164,213,19,1554,686,81.333,12.922,0.357,0.464,0.041,3.387,1.495
050,45961,40674,3866,153,332,22,341,573,88.497,8.411,0.333,0.722,0.048,0.742,1.247
051,45073,40676,2651,154,255,17,815,505,90.245,5.882,0.342,0.566,0.038,1.808,1.12
052,45083,14808,27109,112,753,29,1732,540,32.846,60.131,0.248,1.67,0.064,3.842,1.198
053,45106,14468,25184,273,722,93,2968,1398,32.076,55.833,0.605,1.601,0.206,6.58,3.099
054,45070,17406,25612,99,308,17,1111,517,38.62,56.827,0.22,0.683,0.038,2.465,1.147
055,45071,9690,33150,117,647,5,1030,432,21.499,73.551,0.26,1.436,0.011,2.285,0.958
056,45071,14496,28008,154,594,0,1391,428,32.163,62.142,0.342,1.318,0.0,3.086,0.95
057,45071,13105,30859,89,77,6,560,375,29.076,68.468,0.197,0.171,0.013,1.242,0.832
058,45088,10790,32806,102,198,19,735,438,23.931,72.76,0.226,0.439,0.042,1.63,0.971
059,45218,8046,34691,112,125,71,1649,524,17.794,76.719,0.248,0.276,0.157,3.647,1.159
060,45084,12991,30514,116,328,14,579,542,28.815,67.683,0.257,0.728,0.031,1.284,1.202
061,45078,34905,8515,126,302,17,687,526,77.432,18.889,0.28,0.67,0.038,1.524,1.167
062,45840,37166,7105,127,370,6,568,498,81.078,15.5,0.277,0.807,0.013,1.239,1.086
063,45251,36715,6070,95,1318,9,573,471,81.136,13.414,0.21,2.913,0.02,1.266,1.041
064,45972,37334,6537,524,287,13,537,740,81.21,14.22,1.14,0.624,0.028,1.168,1.61
065,45073,32196,10808,1461,79,25,141,363,71.431,23.979,3.241,0.175,0.055,0.313,0.805
066,45971,31574,11568,1447,122,14,492,754,68.682,25.164,3.148,0.265,0.03,1.07,1.64
067,45078,13262,31172,87,156,11,84,306,29.42,69.151,0.193,0.346,0.024,0.186,0.679
068,45069,15092,29097,203,90,8,170,409,33.486,64.561,0.45,0.2,0.018,0.377,0.907
069,45477,15056,29201,130,87,7,638,358,33.107,64.21,0.286,0.191,0.015,1.403,0.787
070,45970,15424,28515,135,293,8,1019,576,33.552,62.03,0.294,0.637,0.017,2.217,1.253
071,45348,14214,30337,81,71,79,280,286,31.344,66.898,0.179,0.157,0.174,0.617,0.631
072,45346,15396,29293,62,123,11,204,257,33.952,64.599,0.137,0.271,0.024,0.45,0.567
073,45936,37925,4701,155,575,20,1918,642,82.561,10.234,0.337,1.252,0.044,4.175,1.398
074,45646,32031,11192,122,1076,16,573,636,70.173,24.519,0.267,2.357,0.035,1.255,1.393
075,45946,30711,12143,127,1991,19,392,563,66.842,26.429,0.276,4.333,0.041,0.853,1.225
076,45972,8953,33925,130,846,88,1433,597,19.475,73.795,0.283,1.84,0.191,3.117,1.299
077,45954,13460,30808,84,464,19,619,500,29.29,67.041,0.183,1.01,0.041,1.347,1.088
078,45957,11060,32167,114,534,37,1380,665,24.066,69.994,0.248,1.162,0.081,3.003,1.447
079,45972,36670,5343,126,2579,14,486,754,79.766,11.622,0.274,5.61,0.03,1.057,1.64
080,45964,36083,7899,170,323,55,461,973,78.503,17.185,0.37,0.703,0.12,1.003,2.117
081,45932,35099,9123,152,203,49,874,432,76.415,19.862,0.331,0.442,0.107,1.903,0.941
082,45858,15791,28496,81,481,8,428,573,34.435,62.14,0.177,1.049,0.017,0.933,1.25
083,45973,17211,26445,166,352,85,943,771,37.437,57.523,0.361,0.766,0.185,2.051,1.677
084,45969,19291,24066,164,164,124,1612,548,41.965,52.353,0.357,0.357,0.27,3.507,1.192
085,45229,20884,22651,162,200,23,594,715,46.174,50.081,0.358,0.442,0.051,1.313,1.581
086,45965,38074,6185,227,186,12,576,705,82.833,13.456,0.494,0.405,0.026,1.253,1.534
087,45961,39801,4071,310,346,18,605,810,86.597,8.858,0.674,0.753,0.039,1.316,1.762
088,45966,35348,8380,185,552,40,655,806,76.9,18.231,0.402,1.201,0.087,1.425,1.753
089,45678,28472,14619,291,772,39,594,891,62.332,32.004,0.637,1.69,0.085,1.3,1.951
090,45812,28659,15873,176,379,17,187,521,62.558,34.648,0.384,0.827,0.037,0.408,1.137
091,45070,33947,7088,548,634,100,1597,1156,75.321,15.727,1.216,1.407,0.222,3.543,2.565
092,45101,38069,5701,325,176,1,186,643,84.408,12.641,0.721,0.39,0.002,0.412,1.426
093,45956,35194,7864,300,625,35,713,1225,76.582,17.112,0.653,1.36,0.076,1.551,2.666
094,45965,39966,3773,201,224,14,1173,614,86.949,8.208,0.437,0.487,0.03,2.552,1.336
095,45971,40757,2271,290,332,35,1486,800,88.658,4.94,0.631,0.722,0.076,3.232,1.74
096,45970,39514,4703,266,520,34,372,561,85.956,10.231,0.579,1.131,0.074,0.809,1.22
097,45071,16535,27339,153,231,10,292,511,36.687,60.658,0.339,0.513,0.022,0.648,1.134
098,45069,16849,27049,286,132,8,267,478,37.385,60.017,0.635,0.293,0.018,0.592,1.061
099,45069,14161,29572,149,319,12,270,586,31.421,65.615,0.331,0.708,0.027,0.599,1.3
100,45069,35417,6750,149,1485,19,501,748,78.584,14.977,0.331,3.295,0.042,1.112,1.66
101,45089,34654,7674,202,1335,21,497,706,76.857,17.02,0.448,2.961,0.047,1.102,1.566
102,45071,38248,3562,1961,138,21,451,690,84.862,7.903,4.351,0.306,0.047,1.001,1.531
103,45075,13354,29326,179,901,53,521,741,29.626,65.06,0.397,1.999,0.118,1.156,1.644
104,45072,35622,7117,230,840,37,528,698,79.034,15.79,0.51,1.864,0.082,1.171,1.549
105,45072,37310,4084,282,2150,18,451,777,82.779,9.061,0.626,4.77,0.04,1.001,1.724
