district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
037,108734,101549,1521,168,2807,19,1304,1366,93.392,1.399,0.155,2.582,0.017,1.199,1.256
038,108734,44259,58415,195,1925,28,1913,1999,40.704,53.723,0.179,1.77,0.026,1.759,1.838
039,108734,65405,4433,921,3228,76,30446,4225,60.151,4.077,0.847,2.969,0.07,28.0,3.886
040,108734,62107,4723,919,8497,70,26823,5595,57.118,4.344,0.845,7.814,0.064,24.668,5.146
041,108734,87054,4477,212,12496,22,2123,2350,80.061,4.117,0.195,11.492,0.02,1.952,2.161
042,108735,90270,4159,236,8325,21,3604,2120,83.018,3.825,0.217,7.656,0.019,3.314,1.95
043,108734,66699,8877,1545,3733,44,23723,4113,61.341,8.164,1.421,3.433,0.04,21.817,3.783
044,108734,68064,5823,777,19589,33,11276,3172,62.597,5.355,0.715,18.016,0.03,10.37,2.917
045,108734,88666,2558,239,11874,27,3283,2087,81.544,2.353,0.22,10.92,0.025,3.019,1.919
046,108735,71872,6818,483,15655,41,10822,3044,66.098,6.27,0.444,14.397,0.038,9.953,2.799
047,108734,93637,2434,117,9123,26,1536,1861,86.116,2.238,0.108,8.39,0.024,1.413,1.712
048,108734,91556,4392,145,8317,22,2155,2147,84.202,4.039,0.133,7.649,0.02,1.982,1.975
049,108734,86917,3617,345,8220,42,7294,2299,79.935,3.326,0.317,7.56,0.039,6.708,2.114
050,108735,95022,4369,234,2907,35,3957,2211,87.389,4.018,0.215,2.673,0.032,3.639,2.033
051,108734,94560,1260,127,9073,32,1780,1902,86.965,1.159,0.117,8.344,0.029,1.637,1.749
052,108735,95976,1256,225,5735,26,3710,1807,88.266,1.155,0.207,5.274,0.024,3.412,1.662
053,108734,92812,1562,192,9265,17,3083,1803,85.357,1.437,0.177,8.521,0.016,2.835,1.658
054,108735,90009,1890,213,10632,29,3763,2199,82.778,1.738,0.196,9.778,0.027,3.461,2.022
055,108735,86783,2434,602,9471,21,6964,2460,79.811,2.238,0.554,8.71,0.019,6.405,2.262
056,108734,79675,4448,289,17662,19,4001,2640,73.275,4.091,0.266,16.243,0.017,3.68,2.428
057,108734,79543,2425,418,13288,41,10600,2419,73.154,2.23,0.384,12.221,0.038,9.749,2.225
058,108735,94029,4300,262,4802,55,3100,2187,86.475,3.955,0.241,4.416,0.051,2.851,2.011
059,108734,77478,2695,535,14094,45,11399,2488,71.255,2.479,0.492,12.962,0.041,10.483,2.288
060,108734,49707,23854,1216,2970,47,26588,4352,45.714,21.938,1.118,2.731,0.043,24.452,4.002
061,108734,79723,12458,354,6620,56,6126,3397,73.319,11.457,0.326,6.088,0.052,5.634,3.124
062,108734,83272,3796,777,6293,37,11439,3120,76.583,3.491,0.715,5.788,0.034,10.52,2.869
063,108734,96741,1094,408,1178,36,7420,1857,88.97,1.006,0.375,1.083,0.033,6.824,1.708
064,108734,99596,1362,302,2475,27,3106,1866,91.596,1.253,0.278,2.276,0.025,2.857,1.716
065,108735,94934,2266,286,5442,19,3644,2144,87.308,2.084,0.263,5.005,0.017,3.351,1.972
066,108734,93142,2163,315,7444,35,3305,2330,85.66,1.989,0.29,6.846,0.032,3.04,2.143
067,108735,62581,28722,575,2412,37,9910,4498,57.554,26.415,0.529,2.218,0.034,9.114,4.137
068,108734,94299,5620,227,2881,21,3166,2520,86.724,5.169,0.209,2.65,0.019,2.912,2.318
069,108734,96006,2527,304,2003,29,5496,2369,88.294,2.324,0.28,1.842,0.027,5.055,2.179
070,108735,93026,6528,264,2503,27,4359,2028,85.553,6.004,0.243,2.302,0.025,4.009,1.865
071,108735,99121,2760,304,1219,25,2925,2381,91.158,2.538,0.28,1.121,0.023,2.69,2.19
072,108734,86068,11442,298,1492,41,5807,3586,79.155,10.523,0.274,1.372,0.038,5.341,3.298
073,108734,99591,2482,195,4247,24,652,1543,91.591,2.283,0.179,3.906,0.022,0.6,1.419
074,108735,103883,1539,170,529,22,1133,1459,95.538,1.415,0.156,0.487,0.02,1.042,1.342
075,108734,98552,3539,273,1124,24,3470,1752,90.636,3.255,0.251,1.034,0.022,3.191,1.611
076,108735,101120,1318,296,803,14,3527,1657,92.997,1.212,0.272,0.738,0.013,3.244,1.524
077,108734,68928,4417,740,3724,30,27666,3229,63.391,4.062,0.681,3.425,0.028,25.444,2.97
078,108734,63740,32466,327,3222,34,6097,2848,58.62,29.858,0.301,2.963,0.031,5.607,2.619
079,108734,84021,16884,252,994,36,4217,2330,77.272,15.528,0.232,0.914,0.033,3.878,2.143
080,108734,58270,39838,342,1047,40,6600,2597,53.589,36.638,0.315,0.963,0.037,6.07,2.388
081,108735,89037,4922,184,10359,14,2045,2174,81.884,4.527,0.169,9.527,0.013,1.881,1.999
082,108734,96495,3320,111,5860,15,1390,1543,88.744,3.053,0.102,5.389,0.014,1.278,1.419
083,108734,61632,11040,705,1712,66,29983,3596,56.681,10.153,0.648,1.574,0.061,27.575,3.307
084,108735,68784,11657,387,13360,19,10881,3647,63.258,10.721,0.356,12.287,0.017,10.007,3.354
085,108735,70193,17932,427,6623,29,10499,3032,64.554,16.491,0.393,6.091,0.027,9.656,2.788
086,108734,69246,21345,369,935,27,13597,3215,63.684,19.63,0.339,0.86,0.025,12.505,2.957
087,108734,100658,5026,244,560,28,634,1584,92.573,4.622,0.224,0.515,0.026,0.583,1.457
088,108734,96313,5949,249,2537,27,1540,2119,88.577,5.471,0.229,2.333,0.025,1.416,1.949
089,108734,100567,4588,206,557,26,989,1801,92.489,4.219,0.189,0.512,0.024,0.91,1.656
090,108734,99834,2729,260,754,27,3441,1689,91.815,2.51,0.239,0.693,0.025,3.165,1.553
091,108734,102738,2649,398,504,26,1029,1390,94.486,2.436,0.366,0.464,0.024,0.946,1.278
092,108735,69635,30295,383,1821,33,2533,4035,64.041,27.861,0.352,1.675,0.03,2.33,3.711
093,108734,96312,6807,251,844,11,2600,1909,88.576,6.26,0.231,0.776,0.01,2.391,1.756
094,108734,102494,2696,207,595,38,1105,1599,94.261,2.479,0.19,0.547,0.035,1.016,1.471
095,108734,104962,1802,219,386,30,411,924,96.531,1.657,0.201,0.355,0.028,0.378,0.85
096,108734,72969,30211,275,910,25,845,3499,67.108,27.784,0.253,0.837,0.023,0.777,3.218
097,108735,90435,5848,293,5309,51,4387,2412,83.17,5.378,0.269,4.883,0.047,4.035,2.218
098,108734,75493,13506,308,7785,8,8566,3068,69.429,12.421,0.283,7.16,0.007,7.878,2.822
099,108734,96131,7161,158,2571,27,609,2077,88.409,6.586,0.145,2.364,0.025,0.56,1.91
100,108734,103510,2944,229,361,19,435,1236,95.196,2.708,0.211,0.332,0.017,0.4,1.137
101,108734,103764,1862,180,985,20,552,1371,95.429,1.712,0.166,0.906,0.018,0.508,1.261
102,108734,104036,1093,212,1487,15,716,1175,95.679,1.005,0.195,1.368,0.014,0.658,1.081
103,108734,68947,19098,312,13684,115,3173,3405,63.409,17.564,0.287,12.585,0.106,2.918,3.131
104,108734,85246,15194,278,3282,29,1828,2877,78.399,13.974,0.256,3.018,0.027,1.681,2.646
105,108734,92750,6802,203,5251,42,1328,2358,85.3,6.256,0.187,4.829,0.039,1.221,2.169
106,108735,102701,2410,227,424,7,1629,1337,94.451,2.216,0.209,0.39,0.006,1.498,1.23
107,108734,102214,3707,295,480,23,572,1443,94.004,3.409,0.271,0.441,0.021,0.526,1.327
108,108734,101749,3575,212,872,59,752,1515,93.576,3.288,0.195,0.802,0.054,0.692,1.393
109,108734,104724,1876,209,434,17,599,875,96.312,1.725,0.192,0.399,0.016,0.551,0.805
110,108734,102710,3178,211,735,24,579,1297,94.46,2.923,0.194,0.676,0.022,0.532,1.193
111,108734,95759,9131,284,609,37,812,2102,88.067,8.398,0.261,0.56,0.034,0.747,1.933
112,108734,94780,8329,271,1673,59,1391,2231,87.167,7.66,0.249,1.539,0.054,1.279,2.052
113,108734,72327,29417,329,1334,88,2329,2910,66.517,27.054,0.303,1.227,0.081,2.142,2.676
114,108734,56263,48329,223,1136,105,567,2111,51.744,44.447,0.205,1.045,0.097,0.521,1.941
115,108734,95677,7727,349,1573,36,1292,2080,87.992,7.106,0.321,1.447,0.033,1.188,1.913
116,108734,95074,10825,220,360,33,1020,1202,87.437,9.955,0.202,0.331,0.03,0.938,1.105
117,108734,102948,2668,359,695,11,491,1562,94.679,2.454,0.33,0.639,0.01,0.452,1.437
118,108734,91940,12595,398,917,46,972,1866,84.555,11.583,0.366,0.843,0.042,0.894,1.716
State House Districts not defined,0,0,0,0,0,0,0,0,,,,,,,
