district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
111,54197,29795,19709,146,1819,47,1319,1362,54.975,36.365,0.269,3.356,0.087,2.434,2.513
112,53657,39536,11816,153,565,13,783,791,73.683,22.021,0.285,1.053,0.024,1.459,1.474
113,53670,18594,31651,95,552,18,1442,1318,34.645,58.973,0.177,1.029,0.034,2.687,2.456
114,53571,41857,8328,142,1035,21,1171,1017,78.134,15.546,0.265,1.932,0.039,2.186,1.898
115,53559,40906,10507,141,584,32,575,814,76.376,19.618,0.263,1.09,0.06,1.074,1.52
116,53885,42897,5611,147,1910,32,2068,1220,79.608,10.413,0.273,3.545,0.059,3.838,2.264
117,54352,39530,9709,106,2092,38,1872,1005,72.73,17.863,0.195,3.849,0.07,3.444,1.849
118,53858,29038,18108,142,1173,26,4116,1255,53.916,33.622,0.264,2.178,0.048,7.642,2.33
119,53330,42302,6265,75,2777,27,913,971,79.321,11.748,0.141,5.207,0.051,1.712,1.821
120,53857,34359,16605,115,265,23,1693,797,63.797,30.832,0.214,0.492,0.043,3.144,1.48
121,54069,37300,13423,214,588,83,1100,1361,68.986,24.826,0.396,1.087,0.154,2.034,2.517
122,53789,42618,6226,140,2753,70,554,1428,79.232,11.575,0.26,5.118,0.13,1.03,2.655
123,54305,40278,9760,148,2039,88,621,1371,74.17,17.973,0.273,3.755,0.162,1.144,2.525
124,53886,19668,30939,187,1024,74,802,1192,36.499,57.416,0.347,1.9,0.137,1.488,2.212
125,54151,22567,28973,147,481,66,518,1399,41.674,53.504,0.271,0.888,0.122,0.957,2.584
126,53613,18374,32597,179,526,126,600,1211,34.272,60.801,0.334,0.981,0.235,1.119,2.259
127,53672,20866,29218,180,866,131,976,1435,38.877,54.438,0.335,1.614,0.244,1.818,2.674
128,53559,22277,30209,107,222,5,300,439,41.593,56.403,0.2,0.414,0.009,0.56,0.82
129,53337,37254,14381,144,297,6,519,736,69.846,26.963,0.27,0.557,0.011,0.973,1.38
130,53800,33649,17985,132,408,24,686,916,62.545,33.429,0.245,0.758,0.045,1.275,1.703
131,54163,39261,13302,162,211,11,468,748,72.487,24.559,0.299,0.39,0.02,0.864,1.381
132,53756,27345,22850,197,667,28,1696,973,50.869,42.507,0.366,1.241,0.052,3.155,1.81
133,53564,41010,10194,150,891,22,528,769,76.563,19.031,0.28,1.663,0.041,0.986,1.436
134,53328,40243,8669,183,1742,119,939,1433,75.463,16.256,0.343,3.267,0.223,1.761,2.687
135,53588,19036,30110,259,469,117,1883,1714,35.523,56.188,0.483,0.875,0.218,3.514,3.198
136,53614,18959,30009,204,1157,128,1366,1791,35.362,55.972,0.38,2.158,0.239,2.548,3.341
137,53431,22271,28843,161,522,67,475,1092,41.682,53.982,0.301,0.977,0.125,0.889,2.044
138,53825,28330,21540,230,750,104,1843,1028,52.634,40.019,0.427,1.393,0.193,3.424,1.91
139,53594,20798,30419,99,398,25,1297,558,38.807,56.758,0.185,0.743,0.047,2.42,1.041
140,54060,33472,17710,202,558,85,1033,1000,61.916,32.76,0.374,1.032,0.157,1.911,1.85
141,54344,37872,13277,122,1711,23,547,792,69.689,24.431,0.224,3.148,0.042,1.007,1.457
142,53493,16174,35250,101,457,32,783,696,30.236,65.896,0.189,0.854,0.06,1.464,1.301
143,53945,18657,33332,111,423,39,597,786,34.585,61.789,0.206,0.784,0.072,1.107,1.457
144,53343,36607,14930,141,405,37,581,642,68.626,27.989,0.264,0.759,0.069,1.089,1.204
145,53485,30141,21392,119,599,30,579,625,56.354,39.996,0.222,1.12,0.056,1.083,1.169
146,53671,36610,13251,144,1631,36,633,1366,68.212,24.689,0.268,3.039,0.067,1.179,2.545
147,53333,32685,15436,206,1257,75,1987,1687,61.285,28.943,0.386,2.357,0.141,3.726,3.163
148,53393,32341,19030,114,399,19,886,604,60.572,35.641,0.214,0.747,0.036,1.659,1.131
149,53612,33824,17201,103,244,20,1582,638,63.09,32.084,0.192,0.455,0.037,2.951,1.19
150,54142,33505,18753,104,487,4,658,631,61.884,34.637,0.192,0.899,0.007,1.215,1.165
151,54071,21835,29610,101,223,25,1792,485,40.382,54.761,0.187,0.412,0.046,3.314,0.897
152,53990,39182,12855,135,722,27,413,656,72.573,23.81,0.25,1.337,0.05,0.765,1.215
153,54116,17931,33967,147,508,100,740,723,33.134,62.767,0.272,0.939,0.185,1.367,1.336
154,53972,19334,33354,95,275,20,348,546,35.822,61.799,0.176,0.51,0.037,0.645,1.012
155,54043,35930,15240,113,433,5,1720,602,66.484,28.2,0.209,0.801,0.009,3.183,1.114
156,53637,37020,12233,112,307,25,3236,704,69.02,22.807,0.209,0.572,0.047,6.033,1.313
157,54334,35241,14713,160,277,36,3074,833,64.86,27.079,0.294,0.51,0.066,5.658,1.533
158,53861,32249,18526,118,333,26,2002,607,59.874,34.396,0.219,0.618,0.048,3.717,1.127
159,53363,36351,15415,153,364,26,316,738,68.12,28.887,0.287,0.682,0.049,0.592,1.383
160,53304,39549,10997,163,760,45,887,903,74.195,20.631,0.306,1.426,0.084,1.664,1.694
161,53931,40458,9998,128,1178,36,878,1255,75.018,18.539,0.237,2.184,0.067,1.628,2.327
162,53981,20384,27992,194,1227,109,2614,1461,37.761,51.855,0.359,2.273,0.202,4.842,2.707
163,53520,22823,28079,116,979,32,564,927,42.644,52.464,0.217,1.829,0.06,1.054,1.732
164,53429,35124,13204,245,1483,132,1342,1899,65.74,24.713,0.459,2.776,0.247,2.512,3.554
165,54179,21631,29554,143,1041,16,799,995,39.925,54.549,0.264,1.921,0.03,1.475,1.837
166,54210,45680,5698,116,1322,30,443,921,84.265,10.511,0.214,2.439,0.055,0.817,1.699
167,54342,38732,12046,228,556,89,1536,1155,71.275,22.167,0.42,1.023,0.164,2.827,2.125
168,54032,24018,24420,249,1108,322,1476,2439,44.451,45.195,0.461,2.051,0.596,2.732,4.514
169,53952,36802,12331,144,358,23,3553,741,68.212,22.856,0.267,0.664,0.043,6.585,1.373
170,53301,37547,12065,124,440,16,2303,806,70.443,22.636,0.233,0.826,0.03,4.321,1.512
171,54189,30027,21032,185,289,11,2043,602,55.412,38.812,0.341,0.533,0.02,3.77,1.111
172,53287,31759,15471,257,373,20,4616,791,59.6,29.033,0.482,0.7,0.038,8.663,1.484
173,54287,31119,19776,333,311,27,1986,735,57.323,36.429,0.613,0.573,0.05,3.658,1.354
174,54123,37899,12704,272,314,68,1687,1179,70.024,23.472,0.503,0.58,0.126,3.117,2.178
175,53794,37241,14166,178,651,33,818,707,69.229,26.334,0.331,1.21,0.061,1.521,1.314
176,54258,37226,12824,257,475,52,2285,1139,68.609,23.635,0.474,0.875,0.096,4.211,2.099
177,54030,21584,29498,175,692,57,989,1035,39.948,54.596,0.324,1.281,0.105,1.83,1.916
178,53463,46730,4529,253,205,31,927,788,87.406,8.471,0.473,0.383,0.058,1.734,1.474
179,54081,32928,17476,148,525,72,1990,942,60.886,32.314,0.274,0.971,0.133,3.68,1.742
180,53321,39772,10316,277,824,56,618,1458,74.59,19.347,0.519,1.545,0.105,1.159,2.734
