district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
077,78424,59217,13306,242,924,24,3455,1256,75.509,16.967,0.309,1.178,0.031,4.406,1.602
078,76980,67009,4789,527,368,28,3072,1187,87.047,6.221,0.685,0.478,0.036,3.991,1.542
079,79093,66854,6189,263,1660,34,2652,1441,84.526,7.825,0.333,2.099,0.043,3.353,1.822
080,81522,69381,7009,402,670,19,2859,1182,85.107,8.598,0.493,0.822,0.023,3.507,1.45
081,81356,67978,7412,392,1324,8,3012,1230,83.556,9.111,0.482,1.627,0.01,3.702,1.512
082,78861,57666,13199,297,2417,23,3592,1667,73.124,16.737,0.377,3.065,0.029,4.555,2.114
083,78419,58228,12417,287,982,39,4627,1839,74.252,15.834,0.366,1.252,0.05,5.9,2.345
084,77282,60431,10990,226,1076,15,3229,1315,78.195,14.221,0.292,1.392,0.019,4.178,1.702
085,78372,71962,2475,329,457,10,2274,865,91.821,3.158,0.42,0.583,0.013,2.902,1.104
086,79175,66893,4814,298,2807,292,2640,1431,84.488,6.08,0.376,3.545,0.369,3.334,1.807
087,83029,74925,4086,257,428,27,2048,1258,90.24,4.921,0.31,0.515,0.033,2.467,1.515
088,75622,62437,5960,224,2144,31,3459,1367,82.565,7.881,0.296,2.835,0.041,4.574,1.808
089,77838,64718,6608,237,2458,25,2543,1249,83.144,8.489,0.304,3.158,0.032,3.267,1.605
090,76583,67766,2767,229,349,19,4425,1028,88.487,3.613,0.299,0.456,0.025,5.778,1.342
091,83319,69010,10754,268,292,19,1728,1248,82.826,12.907,0.322,0.35,0.023,2.074,1.498
092,77711,53262,14007,339,3956,45,3932,2170,68.539,18.024,0.436,5.091,0.058,5.06,2.792
093,78360,74322,1038,194,580,21,1210,995,94.847,1.325,0.248,0.74,0.027,1.544,1.27
094,75933,68657,2942,147,348,22,2807,1010,90.418,3.874,0.194,0.458,0.029,3.697,1.33
095,82155,68215,8057,321,1846,28,2119,1569,83.032,9.807,0.391,2.247,0.034,2.579,1.91
096,76520,61433,6433,252,2894,28,3852,1628,80.284,8.407,0.329,3.782,0.037,5.034,2.128
097,78265,69940,4340,250,421,17,2078,1219,89.363,5.545,0.319,0.538,0.022,2.655,1.558
098,76887,62672,8581,243,2323,22,1598,1448,81.512,11.161,0.316,3.021,0.029,2.078,1.883
099,77118,19947,41907,517,2695,80,9202,2770,25.866,54.341,0.67,3.495,0.104,11.932,3.592
100,78386,35325,25808,544,3266,133,10853,2457,45.065,32.924,0.694,4.167,0.17,13.846,3.134
101,77335,26968,40996,437,3224,46,3549,2115,34.872,53.011,0.565,4.169,0.059,4.589,2.735
102,76572,21453,41806,418,3219,104,7438,2134,28.017,54.597,0.546,4.204,0.136,9.714,2.787
103,75672,57336,10153,381,2769,21,3340,1672,75.769,13.417,0.503,3.659,0.028,4.414,2.21
104,76073,64087,6203,181,2891,25,1319,1367,84.244,8.154,0.238,3.8,0.033,1.734,1.797
105,75712,58153,7085,216,6493,41,2033,1691,76.808,9.358,0.285,8.576,0.054,2.685,2.233
106,75539,21311,39249,464,4727,76,7561,2151,28.212,51.959,0.614,6.258,0.101,10.009,2.848
107,77001,25995,41049,297,4645,44,2829,2142,33.759,53.31,0.386,6.032,0.057,3.674,2.782
108,76926,59716,11495,343,1178,30,2751,1413,77.628,14.943,0.446,1.531,0.039,3.576,1.837
109,75517,54878,15145,293,1067,29,2597,1508,72.67,20.055,0.388,1.413,0.038,3.439,1.997
110,75573,60428,12053,276,368,9,1270,1169,79.96,15.949,0.365,0.487,0.012,1.68,1.547
111,76148,60267,13070,170,621,19,828,1173,79.145,17.164,0.223,0.816,0.025,1.087,1.54
112,79547,68044,8052,198,674,16,1168,1395,85.539,10.122,0.249,0.847,0.02,1.468,1.754
113,81089,74798,2584,241,349,41,1793,1283,92.242,3.187,0.297,0.43,0.051,2.211,1.582
114,82902,65627,10973,335,860,199,2690,2218,79.162,13.236,0.404,1.037,0.24,3.245,2.675
115,79883,74227,1960,281,619,32,1330,1434,92.92,2.454,0.352,0.775,0.04,1.665,1.795
116,75533,68338,2278,332,938,58,2246,1343,90.474,3.016,0.44,1.242,0.077,2.974,1.778
117,79251,69326,2850,375,885,147,4084,1584,87.476,3.596,0.473,1.117,0.185,5.153,1.999
118,76322,73197,741,289,226,21,980,868,95.906,0.971,0.379,0.296,0.028,1.284,1.137
119,75548,63014,1089,7720,508,27,1615,1575,83.409,1.441,10.219,0.672,0.036,2.138,2.085
120,80814,75746,878,1126,393,19,1292,1360,93.729,1.086,1.393,0.486,0.024,1.599,1.683
