district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
021,128807,97370,15419,311,4460,19,7854,3374,75.594,11.971,0.241,3.463,0.015,6.097,2.619
022,128836,66876,33717,468,14004,42,9547,4182,51.908,26.17,0.363,10.87,0.033,7.41,3.246
023,123910,77946,21660,658,8040,84,11241,4281,62.905,17.48,0.531,6.489,0.068,9.072,3.455
024,124005,39896,17593,1124,42651,171,13825,8745,32.173,14.187,0.906,34.395,0.138,11.149,7.052
025,124027,43791,5812,212,65288,52,5401,3471,35.308,4.686,0.171,52.64,0.042,4.355,2.799
026,124021,80075,2042,129,35641,18,3666,2450,64.566,1.646,0.104,28.738,0.015,2.956,1.975
027,123959,70480,10551,450,26250,57,10965,5206,56.858,8.512,0.363,21.176,0.046,8.846,4.2
028,124011,85121,3438,341,24283,46,6960,3822,68.64,2.772,0.275,19.581,0.037,5.612,3.082
029,123808,8900,84446,978,12607,101,10889,5887,7.189,68.207,0.79,10.183,0.082,8.795,4.755
030,124010,73535,3442,719,28341,52,13687,4234,59.298,2.776,0.58,22.854,0.042,11.037,3.414
031,123681,15680,66440,1443,13129,144,17620,9225,12.678,53.719,1.167,10.615,0.116,14.246,7.459
032,123534,8731,83176,1415,9507,173,14288,6244,7.068,67.33,1.145,7.696,0.14,11.566,5.054
033,123848,17901,73076,673,18044,106,8297,5751,14.454,59.005,0.543,14.569,0.086,6.699,4.644
034,123963,48669,3773,1176,31087,54,32726,6478,39.261,3.044,0.949,25.078,0.044,26.4,5.226
035,123897,37459,19013,1397,26974,79,32619,6356,30.234,15.346,1.128,21.771,0.064,26.328,5.13
036,123998,85895,2839,567,17950,55,12154,4538,69.271,2.29,0.457,14.476,0.044,9.802,3.66
037,124212,65543,12989,892,17738,78,21482,5490,52.767,10.457,0.718,14.28,0.063,17.295,4.42
038,123926,54385,9636,1606,18901,139,30968,8291,43.885,7.776,1.296,15.252,0.112,24.989,6.69
039,123948,40875,2979,1265,38105,39,33875,6810,32.978,2.403,1.021,30.743,0.031,27.33,5.494
040,123964,31171,3778,319,77251,82,7729,3634,25.145,3.048,0.257,62.317,0.066,6.235,2.931
041,124068,71931,31673,276,14115,22,3415,2636,57.977,25.529,0.222,11.377,0.018,2.753,2.125
042,123835,24946,80604,634,4889,47,9000,3715,20.145,65.09,0.512,3.948,0.038,7.268,3.0
043,123751,23077,91022,460,1904,44,3956,3288,18.648,73.553,0.372,1.539,0.036,3.197,2.657
044,124109,79894,8903,635,21349,48,8789,4491,64.374,7.174,0.512,17.202,0.039,7.082,3.619
045,124127,92915,3019,368,19143,21,6384,2277,74.855,2.432,0.296,15.422,0.017,5.143,1.834
046,123947,88388,13228,469,11964,41,6812,3045,71.311,10.672,0.378,9.653,0.033,5.496,2.457
047,124104,70309,2472,343,40278,77,8214,2411,56.653,1.992,0.276,32.455,0.062,6.619,1.943
048,124180,105589,1967,215,10269,22,4590,1528,85.029,1.584,0.173,8.269,0.018,3.696,1.23
049,124154,48738,1223,421,63358,98,7951,2365,39.256,0.985,0.339,51.032,0.079,6.404,1.905
050,124059,100906,6646,462,4289,69,8662,3025,81.337,5.357,0.372,3.457,0.056,6.982,2.438
051,123915,52557,9984,1772,23098,74,30516,5914,42.414,8.057,1.43,18.64,0.06,24.627,4.773
052,124034,92386,12271,353,8440,42,5380,5162,74.484,9.893,0.285,6.805,0.034,4.338,4.162
053,123692,56053,14878,1510,8904,111,35782,6454,45.317,12.028,1.221,7.199,0.09,28.928,5.218
054,123474,26686,44182,1657,7910,162,35882,6995,21.613,35.782,1.342,6.406,0.131,29.06,5.665
055,123033,8571,97729,928,1067,77,10633,4028,6.966,79.433,0.754,0.867,0.063,8.642,3.274
056,123091,10498,97104,754,1912,68,8747,4008,8.529,78.888,0.613,1.553,0.055,7.106,3.256
057,123531,36761,67619,561,6983,80,6329,5198,29.759,54.738,0.454,5.653,0.065,5.123,4.208
058,123901,4259,112855,396,1606,41,2367,2377,3.437,91.085,0.32,1.296,0.033,1.91,1.918
059,124055,43889,69701,329,4492,27,3064,2553,35.379,56.186,0.265,3.621,0.022,2.47,2.058
060,123314,12432,92483,888,2443,68,11132,3868,10.082,74.998,0.72,1.981,0.055,9.027,3.137
061,123791,57748,34650,914,8537,87,16385,5470,46.65,27.991,0.738,6.896,0.07,13.236,4.419
062,125086,115134,1283,158,4929,40,1967,1575,92.044,1.026,0.126,3.94,0.032,1.573,1.259
063,124078,89063,11242,382,14594,43,5653,3101,71.78,9.06,0.308,11.762,0.035,4.556,2.499
064,124101,100988,3202,334,10967,47,5625,2938,81.376,2.58,0.269,8.837,0.038,4.533,2.367
065,132244,54781,8022,347,57414,56,7549,4075,41.424,6.066,0.262,43.415,0.042,5.708,3.081
066,132349,107507,3905,205,14208,48,2308,4168,81.23,2.951,0.155,10.735,0.036,1.744,3.149
067,132481,102792,6965,267,14796,54,4008,3599,77.59,5.257,0.202,11.168,0.041,3.025,2.717
068,131465,44868,44005,1356,8239,132,26417,6448,34.129,33.473,1.031,6.267,0.1,20.094,4.905
069,132153,84847,19568,609,11359,69,9913,5788,64.204,14.807,0.461,8.595,0.052,7.501,4.38
070,131333,26719,73682,1214,4492,89,18628,6509,20.344,56.103,0.924,3.42,0.068,14.184,4.956
071,131749,38902,45537,1449,4054,61,33794,7952,29.527,34.563,1.1,3.077,0.046,25.65,6.036
072,132166,44212,18093,2037,2563,108,55017,10136,33.452,13.69,1.541,1.939,0.082,41.627,7.669
073,132549,113608,2838,137,12040,46,1475,2405,85.71,2.141,0.103,9.083,0.035,1.113,1.814
074,132247,86122,11292,551,19594,74,9779,4835,65.122,8.539,0.417,14.816,0.056,7.394,3.656
075,132562,97469,7811,343,17819,55,4831,4234,73.527,5.892,0.259,13.442,0.041,3.644,3.194
076,132575,109246,4969,154,12974,81,1977,3174,82.403,3.748,0.116,9.786,0.061,1.491,2.394
077,125754,20867,54664,1829,1545,97,39334,7418,16.594,43.469,1.454,1.229,0.077,31.279,5.899
078,125911,36870,31390,2003,5378,99,42562,7609,29.283,24.93,1.591,4.271,0.079,33.803,6.043
079,125758,22577,59809,2139,793,275,32988,7177,17.953,47.559,1.701,0.631,0.219,26.231,5.707
080,126126,50398,32771,1228,10693,103,25156,5777,39.958,25.983,0.974,8.478,0.082,19.945,4.58
081,126201,63878,26101,950,7942,51,21536,5743,50.616,20.682,0.753,6.293,0.04,17.065,4.551
082,126240,65687,31755,771,6152,66,17125,4684,52.033,25.154,0.611,4.873,0.052,13.565,3.71
083,125969,12019,94653,1010,1816,67,12363,4041,9.541,75.14,0.802,1.442,0.053,9.814,3.208
084,125704,28853,40046,2330,1619,104,44975,7777,22.953,31.857,1.854,1.288,0.083,35.778,6.187
085,125770,28892,48610,1939,1556,193,37151,7429,22.972,38.65,1.542,1.237,0.153,29.539,5.907
086,125742,25210,41114,2354,2472,133,45896,8563,20.049,32.697,1.872,1.966,0.106,36.5,6.81
087,125933,31246,44287,1707,9643,100,31925,7025,24.812,35.167,1.355,7.657,0.079,25.351,5.578
088,131070,98808,14130,322,8193,44,6038,3535,75.386,10.78,0.246,6.251,0.034,4.607,2.697
089,131524,45133,59773,865,4207,88,15714,5744,34.315,45.446,0.658,3.199,0.067,11.948,4.367
090,131744,80589,19466,910,8585,70,17291,4833,61.171,14.776,0.691,6.516,0.053,13.125,3.668
091,131071,95764,10591,678,5403,55,14196,4384,73.063,8.08,0.517,4.122,0.042,10.831,3.345
092,132124,96012,13499,312,11323,44,7489,3445,72.668,10.217,0.236,8.57,0.033,5.668,2.607
093,132216,107737,6560,430,7574,30,6528,3357,81.486,4.962,0.325,5.729,0.023,4.937,2.539
094,133056,120069,3347,192,3844,40,3181,2383,90.239,2.515,0.144,2.889,0.03,2.391,1.791
095,126018,92829,13102,431,4469,51,10899,4237,73.663,10.397,0.342,3.546,0.04,8.649,3.362
096,132487,92576,15150,381,11112,60,9168,4040,69.876,11.435,0.288,8.387,0.045,6.92,3.049
097,132439,93216,20284,451,7386,59,7861,3182,70.384,15.316,0.341,5.577,0.045,5.936,2.403
098,133138,120137,4750,326,2382,13,3111,2419,90.235,3.568,0.245,1.789,0.01,2.337,1.817
099,133317,109882,9064,462,4168,55,5822,3864,82.422,6.799,0.347,3.126,0.041,4.367,2.898
100,136520,98818,18409,759,2561,42,10959,4972,72.384,13.484,0.556,1.876,0.031,8.027,3.642
101,135552,122151,6101,344,1963,22,2376,2595,90.114,4.501,0.254,1.448,0.016,1.753,1.914
102,135194,126122,4188,347,1010,40,1245,2242,93.29,3.098,0.257,0.747,0.03,0.921,1.658
103,133929,117175,6837,388,2500,34,3273,3722,87.49,5.105,0.29,1.867,0.025,2.444,2.779
104,126615,77968,27986,956,2336,63,12263,5043,61.579,22.103,0.755,1.845,0.05,9.685,3.983
105,135315,114373,8209,284,5749,42,3836,2822,84.524,6.067,0.21,4.249,0.031,2.835,2.086
106,133061,113407,8743,310,4294,53,2831,3423,85.229,6.571,0.233,3.227,0.04,2.128,2.573
107,133035,124041,3526,250,2103,17,822,2276,93.239,2.65,0.188,1.581,0.013,0.618,1.711
108,131918,86137,32888,474,3759,35,3581,5044,65.296,24.931,0.359,2.849,0.027,2.715,3.824
109,133003,112846,8405,215,7137,65,1528,2807,84.845,6.319,0.162,5.366,0.049,1.149,2.11
110,131460,109177,8490,244,8150,48,1928,3423,83.05,6.458,0.186,6.2,0.037,1.467,2.604
111,131083,106205,11189,599,2135,86,6231,4638,81.021,8.536,0.457,1.629,0.066,4.753,3.538
112,133519,125569,1795,169,3095,31,706,2154,94.046,1.344,0.127,2.318,0.023,0.529,1.613
113,133382,127371,1898,272,1225,25,625,1966,95.493,1.423,0.204,0.918,0.019,0.469,1.474
114,136679,129586,3300,353,839,23,865,1713,94.81,2.414,0.258,0.614,0.017,0.633,1.253
115,139452,124937,6348,4176,1123,29,954,1885,89.591,4.552,2.995,0.805,0.021,0.684,1.352
116,134478,123665,4202,1139,1629,107,1075,2661,91.959,3.125,0.847,1.211,0.08,0.799,1.979
117,134251,123770,4526,545,1350,242,1346,2472,92.193,3.371,0.406,1.006,0.18,1.003,1.841
118,132629,127765,1708,367,738,36,477,1538,96.333,1.288,0.277,0.556,0.027,0.36,1.16
119,135064,108492,13900,375,5261,43,3171,3822,80.326,10.291,0.278,3.895,0.032,2.348,2.83
120,132845,128220,858,573,803,20,601,1770,96.518,0.646,0.431,0.604,0.015,0.452,1.332
121,133614,126705,2372,675,1237,45,641,1939,94.829,1.775,0.505,0.926,0.034,0.48,1.451
122,133493,128722,1384,296,723,18,503,1847,96.426,1.037,0.222,0.542,0.013,0.377,1.384
123,131765,110203,8813,290,6642,70,1677,4070,83.636,6.688,0.22,5.041,0.053,1.273,3.089
124,135882,124402,6184,309,1416,36,677,2858,91.551,4.551,0.227,1.042,0.026,0.498,2.103
125,133388,113839,4700,451,9060,49,1378,3911,85.344,3.524,0.338,6.792,0.037,1.033,2.932
126,136296,128077,3701,565,918,50,900,2085,93.97,2.715,0.415,0.674,0.037,0.66,1.53
127,133990,123736,3603,505,3166,42,583,2355,92.347,2.689,0.377,2.363,0.031,0.435,1.758
128,129204,88671,28912,1599,3233,36,2501,4252,68.629,22.377,1.238,2.502,0.028,1.936,3.291
129,129386,95162,17979,1326,7295,34,2131,5459,73.549,13.896,1.025,5.638,0.026,1.647,4.219
130,134037,125755,3357,402,766,38,1389,2330,93.821,2.505,0.3,0.571,0.028,1.036,1.738
131,132851,124983,2739,337,1325,25,1291,2151,94.078,2.062,0.254,0.997,0.019,0.972,1.619
132,135330,128473,2946,317,1259,17,549,1769,94.933,2.177,0.234,0.93,0.013,0.406,1.307
133,135507,126505,2757,314,3107,33,819,1972,93.357,2.035,0.232,2.293,0.024,0.604,1.455
134,131584,119094,6373,336,1895,17,1517,2352,90.508,4.843,0.255,1.44,0.013,1.153,1.787
135,131932,122433,2808,190,3741,38,718,2004,92.8,2.128,0.144,2.836,0.029,0.544,1.519
136,133337,100802,18373,388,6455,32,3379,3908,75.599,13.779,0.291,4.841,0.024,2.534,2.931
137,131946,50275,63200,582,3105,74,9153,5557,38.103,47.898,0.441,2.353,0.056,6.937,4.212
138,133189,97751,20783,457,6531,44,3590,4033,73.393,15.604,0.343,4.904,0.033,2.695,3.028
139,133189,123080,4448,1005,869,30,1391,2366,92.41,3.34,0.755,0.652,0.023,1.044,1.776
140,130456,117129,5661,846,2024,16,2191,2589,89.784,4.339,0.648,1.551,0.012,1.679,1.985
141,129315,38001,82231,527,3497,47,1697,3315,29.386,63.59,0.408,2.704,0.036,1.312,2.564
142,130464,122730,2821,522,1033,23,1368,1967,94.072,2.162,0.4,0.792,0.018,1.049,1.508
143,129830,118134,7476,308,1584,14,570,1744,90.991,5.758,0.237,1.22,0.011,0.439,1.343
144,134048,124053,4740,617,1637,33,720,2248,92.544,3.536,0.46,1.221,0.025,0.537,1.677
145,130299,110911,12329,1878,1623,37,645,2876,85.12,9.462,1.441,1.246,0.028,0.495,2.207
146,128763,108804,7050,233,9711,26,680,2259,84.499,5.475,0.181,7.542,0.02,0.528,1.754
147,139610,130669,3861,2436,482,27,887,1248,93.596,2.766,1.745,0.345,0.019,0.635,0.894
148,133091,125507,1562,2560,992,24,512,1934,94.302,1.174,1.923,0.745,0.018,0.385,1.453
149,130198,99731,15435,984,4198,65,6336,3449,76.599,11.855,0.756,3.224,0.05,4.866,2.649
150,134905,124875,3197,689,688,36,2669,2751,92.565,2.37,0.511,0.51,0.027,1.978,2.039
